Material Category,Material Type,County,Single Family Tons,Regional Single Family Composition,Multi Family Tons,Statewide Multi Family Composition,Total Residential Tons,Total Residential Composition
Paper,Other Miscellaneous Paper - Compostable,TEHAMA,24,0.0022330276100476897,15,0.00295972626349685,40,0.002464516832034179
Paper,Other Miscellaneous Paper - Other,TEHAMA,585,0.0533966861759858,242,0.0471909615637325,827,0.05141985801546217
Paper,Remainder / Composite Paper - Compostable,TEHAMA,875,0.0798562692043134,347,0.0676951863054057,1222,0.07598236685783236
Paper,Remainder / Composite Paper - Other,TEHAMA,116,0.0105937700461842,56,0.0109194056132361,172,0.010697500971940277
Glass,Clear Glass Bottles and Containers,TEHAMA,154,0.0140468201576424,84,0.0164193762236836,238,0.014802595822342496
Glass,Green Glass Bottles and Containers,TEHAMA,24,0.00222198668243311,8,0.00148785037811019,32,0.0019881282032503944
Glass,Brown Glass Bottles and Containers,TEHAMA,59,0.005368651052586829,35,0.00682128720880721,94,0.005831387032675482
Glass,Other Glass Colored Bottles and Containers,TEHAMA,3,0.000256701567038856,3,0.000619255891282891,6,0.0003721929306855897
Glass,Flat Glass,TEHAMA,3,0.00023737994371335097,3,0.000579854656700671,6,0.00034647496471441435
Glass,Remainder / Composite Glass,TEHAMA,22,0.00199840789823798,20,0.00398097723909204,42,0.002629953631906632
Metal,Tin/Steel Cans,TEHAMA,131,0.0119628450703914,48,0.00929533537355549,179,0.011113112183958915
Metal,Major Appliances,TEHAMA,0,0.0,0,1.0932797618282001e-05,0,3.482633142059189e-06
Metal,Used Oil Filters,TEHAMA,0,0.0,0,0.0,0,0.0
Metal,Other Ferrous,TEHAMA,91,0.00832982783881571,39,0.007565485675041571,130,0.008086347309460468
Metal,Aluminum Cans,TEHAMA,38,0.00342544779242173,12,0.00227739446282066,49,0.003059736405993599
Metal,Other Non-Ferrous,TEHAMA,32,0.0029010037307294397,39,0.00768714263469483,71,0.004425624102515671
Metal,Remainder / Composite Metal,TEHAMA,59,0.00541005453114149,44,0.008523796569680971,103,0.006401934340670479
Electronics,Brown Goods,TEHAMA,0,0.0,23,0.00453436039488614,23,0.0014444165474045033
Electronics,Computer-related Electronics,TEHAMA,40,0.0036214242575804204,10,0.00201706805339667,50,0.0031103579885940376
Electronics,Other Small Consumer Electronics,TEHAMA,88,0.00805435669483207,13,0.00261664724282099,102,0.006322179093483757
Electronics,Video Display Devices,TEHAMA,0,0.0,33,0.00653254413252071,33,0.0020809362335434847
Plastic,PETE Plastic Containers,TEHAMA,105,0.00961388772039072,47,0.00925575177699064,153,0.009499803828106642
Plastic,HDPE Plastic Containers,TEHAMA,91,0.00826413431950899,24,0.00466298875785393,114,0.007116992542967989
Plastic,Miscellaneous Plastic Containers,TEHAMA,96,0.00877477722168305,33,0.00638361235962469,129,0.008013073741248513
Plastic,Plastic Trash Bags,TEHAMA,166,0.0151150299043524,58,0.0112707745793956,223,0.01389044572483332
Plastic,Plastic Grocery and Other Merchandise Bags,TEHAMA,138,0.0125811370168076,45,0.0087813977992591,183,0.011370733404461587
Plastic,Non-Bag Commercial and Industrial Packaging Film,TEHAMA,10,0.000957800470564335,9,0.00168720787646775,19,0.001190152563281646
Plastic,Film Products,TEHAMA,19,0.00172238470787362,0,1.60033976566839e-05,19,0.0011788184303808036
Plastic,Other Film - Other,TEHAMA,269,0.0245688241743318,110,0.0214910767881785,379,0.02358841042991386
Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,TEHAMA,130,0.0118331141709202,9,0.0016786981816595801,138,0.008598433817620847
Plastic,Durable Plastic Items - Other,TEHAMA,104,0.00952280006757048,58,0.0112605235062998,162,0.01007635035275383
Plastic,Remainder / Composite Plastic,TEHAMA,324,0.0295565632242158,172,0.0336593115318444,496,0.03086349011782092
Other Organic,Food,TEHAMA,2807,0.256091555788151,1269,0.247713326035693,4076,0.2534226780108012
Other Organic,Leaves and Grass,TEHAMA,261,0.0238484036474808,153,0.0298758256509316,414,0.025768433667545627
Other Organic,Prunings and Trimmings,TEHAMA,223,0.020392593304118998,40,0.00776987682463602,263,0.016371637983336983
Other Organic,Branches and Stumps,TEHAMA,89,0.00813992388384503,0,0.0,89,0.005546958233011685
Other Organic,Manures,TEHAMA,1,5.5204638072872305e-05,0,0.0,1,3.761924878271739e-05
Other Organic,Textiles,TEHAMA,799,0.0728866836476133,382,0.0744969455238916,1180,0.07339963116329253
Other Organic,Carpet,TEHAMA,112,0.0101907761882522,32,0.006261910364042079,144,0.008939239408021564
Other Organic,Remainder / Composite Organic,TEHAMA,876,0.0799683346196014,383,0.0747577651799157,1259,0.07830851227099184
Inerts and Other,Concrete,TEHAMA,57,0.00523063945740465,19,0.00380054474914847,77,0.004775084035896804
Inerts and Other,Asphalt Paving,TEHAMA,0,0.0,0,0.0,0,0.0
Inerts and Other,Asphalt Roofing,TEHAMA,7,0.0006569351930671809,0,0.0,7,0.0004476690605143374
Inerts and Other,Clean Dimensional Lumber,TEHAMA,49,0.004485376843420879,27,0.00520836277968044,76,0.0047156833825860965
Inerts and Other,Clean Engineered Wood,TEHAMA,33,0.00304453578971891,7,0.00131834677248041,40,0.0024946597844372853
Inerts and Other,Clean Pallets & Crates,TEHAMA,8,0.0007369819182728459,102,0.0199110136755632,110,0.006844853004550954
Inerts and Other,Other Wood Waste,TEHAMA,314,0.028665008319339002,108,0.0211054469970467,422,0.026256916656101848
Inerts and Other,Gypsum Board,TEHAMA,18,0.00162853682314973,21,0.00414580933333641,39,0.0024304117848622554
Inerts and Other,"Rock, Soil and Fines",TEHAMA,116,0.0105606472633405,15,0.00294628003745275,131,0.008135097227333063
Inerts and Other,Remainder / Composite Inerts and Other,TEHAMA,93,0.00849599379941505,13,0.0025126578056591698,106,0.006590007339271985
Household Hazardous Waste (HHW),Paint,TEHAMA,2,0.000138011595182181,0,4.0077500773254e-06,2,9.53247872470249e-05
Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,TEHAMA,0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Used Oil,TEHAMA,0,0.0,0,0.0,0,0.0
Household Hazardous Waste (HHW),Batteries,TEHAMA,15,0.00132767154565258,2,0.00036110161962440697,16,0.0010197715390820403
Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,TEHAMA,35,0.00316874622538287,2,0.00045538993466306504,37,0.0023044089464714077
Special Waste,Ash,TEHAMA,0,0.0,5,0.000931303337992967,5,0.0002966658657232448
Special Waste,Treated Medical Waste,TEHAMA,0,0.0,38,0.0073855680185596,38,0.002352666248148291
Special Waste,Bulky Items,TEHAMA,5,0.000466479191715771,144,0.0281400658522521,149,0.00928187607626688
Special Waste,Tires,TEHAMA,49,0.00451573939436096,0,0.0,49,0.0030772545504262863
Special Waste,Remainder / Composite Special Waste,TEHAMA,10,0.000883274209165957,1,0.00020231600461172,11,0.0006663555672648211
Mixed Residue,Mixed Residue,TEHAMA,596,0.0543876094293938,177,0.0344700708823858,773,0.048042894903986576
Paper,Uncoated Corrugated Cardboard,RIVERSIDE,5705,0.0118816741548547,3921,0.0356791218393351,9626,0.01631415065185876
Paper,Paper Bags,RIVERSIDE,779,0.00162348025737941,580,0.00527466562364938,1359,0.002303544503628437
Paper,Newspaper,RIVERSIDE,5909,0.0123081816800984,5103,0.0464310841690457,11012,0.01866386172180548
Paper,White Ledger Paper,RIVERSIDE,1081,0.00225085906870569,581,0.0052869012166633,1662,0.0028163476724903727
Paper,Other Office Paper,RIVERSIDE,2324,0.0048401724961531795,647,0.0058879491862709995,2971,0.005035329792625974
Paper,Magazines and Catalogs,RIVERSIDE,3230,0.00672781225303839,822,0.007478042212656609,4052,0.0068675489469664855
Paper,Phone Books and Directories,RIVERSIDE,251,0.0005228156761052321,34,0.000306365386920027,285,0.0004824999736692586
Paper,Other Miscellaneous Paper - Compostable,RIVERSIDE,626,0.0013042875288099,325,0.00295972626349685,951,0.001612627035677074
Paper,Other Miscellaneous Paper - Other,RIVERSIDE,18924,0.0394147986554282,5186,0.0471909615637325,24110,0.04086317495968253
Paper,Remainder / Composite Paper - Compostable,RIVERSIDE,37377,0.0778472541720691,7439,0.0676951863054057,44816,0.07595634541531524
Paper,Remainder / Composite Paper - Other,RIVERSIDE,2872,0.00598211199922513,1200,0.0109194056132361,4072,0.006901724816240961
Glass,Clear Glass Bottles and Containers,RIVERSIDE,4236,0.0088218266189125,1804,0.0164193762236836,6040,0.010236934680267009
Glass,Green Glass Bottles and Containers,RIVERSIDE,2074,0.00432010848150114,164,0.00148785037811019,2238,0.003792576384648721
Glass,Brown Glass Bottles and Containers,RIVERSIDE,1708,0.00355789825896876,750,0.00682128720880721,2458,0.00416573213311044
Glass,Other Glass Colored Bottles and Containers,RIVERSIDE,190,0.000396239249258702,68,0.000619255891282891,258,0.0004377779906111056
Glass,Flat Glass,RIVERSIDE,0,0.0,64,0.000579854656700671,64,0.00010800284852313164
Glass,Remainder / Composite Glass,RIVERSIDE,288,0.000599862196794425,437,0.00398097723909204,726,0.0012296235542875954
Metal,Tin/Steel Cans,RIVERSIDE,3315,0.00690391858604226,1022,0.00929533537355549,4336,0.0073493402483033815
Metal,Major Appliances,RIVERSIDE,2500,0.00520614346942684,1,1.0932797618282001e-05,2501,0.004238491412572284
Metal,Used Oil Filters,RIVERSIDE,34,7.15431977828213e-05,0,0.0,34,5.8217670318811974e-05
Metal,Other Ferrous,RIVERSIDE,2537,0.00528318999011603,831,0.007565485675041571,3368,0.0057082869213824685
Metal,Aluminum Cans,RIVERSIDE,635,0.00132354915898219,250,0.00227739446282066,886,0.0015012109379720002
Metal,Other Non-Ferrous,RIVERSIDE,1754,0.00365420640983026,845,0.00768714263469483,2599,0.004405374991757067
Metal,Remainder / Composite Metal,RIVERSIDE,1930,0.00402017738310392,937,0.008523796569680971,2867,0.004859014659295423
Electronics,Brown Goods,RIVERSIDE,1731,0.0036046765036729204,498,0.00453436039488614,2229,0.003777838014608115
Electronics,Computer-related Electronics,RIVERSIDE,616,0.00128227423718441,222,0.00201706805339667,837,0.0014191358184635152
Electronics,Other Small Consumer Electronics,RIVERSIDE,1633,0.00340215422071847,288,0.00261664724282099,1921,0.003255846882892745
Electronics,Video Display Devices,RIVERSIDE,616,0.00128227423718441,718,0.00653254413252071,1334,0.0022601815414699396
Plastic,PETE Plastic Containers,RIVERSIDE,2981,0.00620774823838634,1017,0.00925575177699064,3998,0.006775464752643435
Plastic,HDPE Plastic Containers,RIVERSIDE,1916,0.0039899091071188796,512,0.00466298875785393,2428,0.004115275901577281
Plastic,Miscellaneous Plastic Containers,RIVERSIDE,2471,0.00514560691745676,702,0.00638361235962469,3172,0.0053761959326456095
Plastic,Plastic Trash Bags,RIVERSIDE,4705,0.009798666434793329,1239,0.0112707745793956,5943,0.010072859064125307
Plastic,Plastic Grocery and Other Merchandise Bags,RIVERSIDE,3065,0.00638385457139021,965,0.0087813977992591,4030,0.006830417335136113
Plastic,Non-Bag Commercial and Industrial Packaging Film,RIVERSIDE,444,0.000924558248270306,185,0.00168720787646775,629,0.001066608210823165
Plastic,Film Products,RIVERSIDE,0,0.0,2,1.60033976566839e-05,2,2.9807685650138724e-06
Plastic,Other Film - Other,RIVERSIDE,7163,0.0149195083991714,2362,0.0214910767881785,9525,0.016143518756035216
Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,RIVERSIDE,1773,0.00369272967017485,184,0.0016786981816595801,1957,0.003317599221085055
Plastic,Durable Plastic Items - Other,RIVERSIDE,8585,0.0178802961227989,1237,0.0112605235062998,9822,0.0166473073196644
Plastic,Remainder / Composite Plastic,RIVERSIDE,9388,0.0195533062863357,3699,0.0336593115318444,13087,0.02218066941982455
Other Organic,Food,RIVERSIDE,84469,0.175930226670864,27223,0.247713326035693,111692,0.18930043783952694
Other Organic,Leaves and Grass,RIVERSIDE,34292,0.0714221246788811,3283,0.0298758256509316,37575,0.06368377406160103
Other Organic,Prunings and Trimmings,RIVERSIDE,32959,0.068645698272617,854,0.00776987682463602,33813,0.05730706013874842
Other Organic,Branches and Stumps,RIVERSIDE,13673,0.0284769443790161,0,0.0,13673,0.023172871928053302
Other Organic,Manures,RIVERSIDE,0,0.0,0,0.0,0,0.0
Other Organic,Textiles,RIVERSIDE,18581,0.0386993666775999,8187,0.0744969455238916,26768,0.045366969396580414
Other Organic,Carpet,RIVERSIDE,9420,0.0196193461612121,688,0.006261910364042079,10108,0.017131410437339966
Other Organic,Remainder / Composite Organic,RIVERSIDE,23070,0.0480495122955241,8216,0.0747577651799157,31286,0.05302415095239617
Inerts and Other,Concrete,RIVERSIDE,5604,0.0116725478844126,418,0.00380054474914847,6022,0.010206320524906486
Inerts and Other,Asphalt Paving,RIVERSIDE,0,0.0,0,0.0,0,0.0
Inerts and Other,Asphalt Roofing,RIVERSIDE,4341,0.00904195953516733,0,0.0,4341,0.007357817871831381
Inerts and Other,Clean Dimensional Lumber,RIVERSIDE,13570,0.0282623147856676,572,0.00520836277968044,14142,0.023968320665607445
Inerts and Other,Clean Engineered Wood,RIVERSIDE,8079,0.0168264097862289,145,0.00131834677248041,8224,0.013937901500219438
Inerts and Other,Clean Pallets & Crates,RIVERSIDE,1908,0.003973399138399771,2188,0.0199110136755632,4096,0.006941915039386808
Inerts and Other,Other Wood Waste,RIVERSIDE,22092,0.0460132828201668,2319,0.0211054469970467,24412,0.041373987113290815
Inerts and Other,Gypsum Board,RIVERSIDE,1155,0.00240495211008407,456,0.00414580933333641,1610,0.0027292015350229453
Inerts and Other,"Rock, Soil and Fines",RIVERSIDE,14493,0.0301857261414442,324,0.00294628003745275,14817,0.02511214824148768
Inerts and Other,Remainder / Composite Inerts and Other,RIVERSIDE,4710,0.00981077374518734,276,0.0025126578056591698,4987,0.008451437743979709
Household Hazardous Waste (HHW),Paint,RIVERSIDE,1840,0.00383306440428731,0,4.0077500773254e-06,1841,0.003119870121836958
Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,RIVERSIDE,16,3.30199374382252e-05,0,0.0,16,2.686969399329782e-05
Household Hazardous Waste (HHW),Used Oil,RIVERSIDE,52,0.00010731479667423199,0,0.0,52,8.732650547821801e-05
Household Hazardous Waste (HHW),Batteries,RIVERSIDE,108,0.000225636239161206,40,0.00036110161962440697,148,0.00025086781537987906
Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,RIVERSIDE,1295,0.00269662822412172,50,0.00045538993466306504,1345,0.002279178581037107
Special Waste,Ash,RIVERSIDE,87,0.000181609655910239,102,0.000931303337992967,190,0.0003212464635982852
Special Waste,Treated Medical Waste,RIVERSIDE,0,0.0,812,0.0073855680185596,812,0.0013756246927538985
Special Waste,Bulky Items,RIVERSIDE,15921,0.0331602721723377,3093,0.0281400658522521,19014,0.03222521616049478
Special Waste,Tires,RIVERSIDE,0,0.0,0,0.0,0,0.0
Special Waste,Remainder / Composite Special Waste,RIVERSIDE,209,0.000434762509603299,22,0.00020231600461172,231,0.0003914673762828533
Mixed Residue,Mixed Residue,RIVERSIDE,20820,0.0433634328407493,3788,0.0344700708823858,24608,0.04170696873659648
Paper,Uncoated Corrugated Cardboard,SAN FRANCISCO,605,0.00668822325232775,4428,0.0356791218393351,5033,0.023455227391329842
Paper,Paper Bags,SAN FRANCISCO,283,0.00313245899159654,655,0.00527466562364938,938,0.004371412912201298
Paper,Newspaper,SAN FRANCISCO,656,0.00724980824271308,5763,0.0464310841690457,6419,0.02991045857255915
Paper,White Ledger Paper,SAN FRANCISCO,168,0.00185407707880985,656,0.0052869012166633,824,0.003839464884403793
Paper,Other Office Paper,SAN FRANCISCO,432,0.00477488343583905,731,0.0058879491862709995,1163,0.005418629540792069
Paper,Magazines and Catalogs,SAN FRANCISCO,570,0.006301604439851421,928,0.007478042212656609,1498,0.006982002011755008
Paper,Phone Books and Directories,SAN FRANCISCO,30,0.000327356074797477,38,0.000306365386920027,68,0.000315216025068924
Paper,Other Miscellaneous Paper - Compostable,SAN FRANCISCO,127,0.00139972942327197,367,0.00295972626349685,494,0.002301959942218461
Paper,Other Miscellaneous Paper - Other,SAN FRANCISCO,2615,0.0289032837765151,5857,0.0471909615637325,8472,0.03948003662295604
Paper,Remainder / Composite Paper - Compostable,SAN FRANCISCO,9826,0.108597555778935,8402,0.0676951863054057,18228,0.08494150399428925
Paper,Remainder / Composite Paper - Other,SAN FRANCISCO,802,0.008862319114603409,1355,0.0109194056132361,2157,0.010052043459757623
Glass,Clear Glass Bottles and Containers,SAN FRANCISCO,895,0.009891233122113409,2038,0.0164193762236836,2933,0.013666811242795741
Glass,Green Glass Bottles and Containers,SAN FRANCISCO,249,0.00275712831963047,185,0.00148785037811019,434,0.0020230362584567466
Glass,Brown Glass Bottles and Containers,SAN FRANCISCO,356,0.00393109493269729,847,0.00682128720880721,1202,0.005602649393508822
Glass,Other Glass Colored Bottles and Containers,SAN FRANCISCO,0,0.0,77,0.000619255891282891,77,0.0003581491639895208
Glass,Flat Glass,SAN FRANCISCO,19,0.000214474669694898,72,0.000579854656700671,91,0.0004257936716240041
Glass,Remainder / Composite Glass,SAN FRANCISCO,172,0.0018964076057233102,494,0.00398097723909204,666,0.003102026933659414
Metal,Tin/Steel Cans,SAN FRANCISCO,660,0.0072893167344989795,1154,0.00929533537355549,1813,0.008449505775312284
Metal,Major Appliances,SAN FRANCISCO,0,0.0,1,1.0932797618282001e-05,1,6.323027979503864e-06
Metal,Used Oil Filters,SAN FRANCISCO,0,0.0,0,0.0,0,0.0
Metal,Other Ferrous,SAN FRANCISCO,427,0.0047240868035429,939,0.007565485675041571,1366,0.006367421400295459
Metal,Aluminum Cans,SAN FRANCISCO,148,0.00163960240911495,283,0.00227739446282066,431,0.0020084720380508007
Metal,Other Non-Ferrous,SAN FRANCISCO,307,0.0033892641882049103,954,0.00768714263469483,1261,0.005874959672425606
Metal,Remainder / Composite Metal,SAN FRANCISCO,509,0.00562713804436352,1058,0.008523796569680971,1567,0.007302432286710317
Electronics,Brown Goods,SAN FRANCISCO,0,0.0,563,0.00453436039488614,563,0.0026224657811350443
Electronics,Computer-related Electronics,SAN FRANCISCO,52,0.0005700510957680201,250,0.00201706805339667,302,0.0014069392399885365
Electronics,Other Small Consumer Electronics,SAN FRANCISCO,151,0.00167064479551816,325,0.00261664724282099,476,0.002217769159457029
Electronics,Video Display Devices,SAN FRANCISCO,651,0.007190545505034229,811,0.00653254413252071,1461,0.006809987734350028
Plastic,PETE Plastic Containers,SAN FRANCISCO,522,0.00576823980074174,1149,0.00925575177699064,1671,0.00778525654015357
Plastic,HDPE Plastic Containers,SAN FRANCISCO,380,0.004202010304943471,579,0.00466298875785393,959,0.004468619068543657
Plastic,Miscellaneous Plastic Containers,SAN FRANCISCO,689,0.0076138507741689,792,0.00638361235962469,1481,0.006902337382242971
Plastic,Plastic Trash Bags,SAN FRANCISCO,1375,0.0151910150916795,1399,0.0112707745793956,2773,0.012923728043019129
Plastic,Plastic Grocery and Other Merchandise Bags,SAN FRANCISCO,553,0.00611535012143217,1090,0.0087813977992591,1643,0.007657269641958332
